"Date","Price","Open","High","Low","Vol.","Change %"
"07/20/2021","9.4800","9.9830","10.1610","8.9710","3.34M","-4.66%"
"07/19/2021","9.9430","10.9590","11.0540","9.9430","2.46M","-9.43%"
"07/18/2021","10.9780","11.0040","11.5370","10.7920","2.46M","-0.35%"
"07/17/2021","11.0170","11.1530","11.4740","10.7240","4.46M","-1.23%"
"07/16/2021","11.1540","11.4810","13.1580","10.9830","7.05M","-2.73%"
"07/15/2021","11.4670","11.7390","12.0590","10.6820","2.87M","-2.47%"
"07/14/2021","11.7580","12.0850","12.2240","11.0690","3.73M","-3.03%"
"07/13/2021","12.1250","12.9310","13.7290","11.8140","3.13M","-6.67%"
"07/12/2021","12.9910","14.0620","14.1240","12.7890","2.14M","-7.63%"
"07/11/2021","14.0640","14.4260","14.7880","13.8710","2.77M","-2.30%"
"07/10/2021","14.3950","13.1910","14.4930","12.9750","3.11M","9.20%"
"07/09/2021","13.1820","11.5740","13.6850","11.4870","4.08M","10.24%"
"07/08/2021","11.9580","12.9260","12.9690","11.6620","2.06M","-7.63%"
"07/07/2021","12.9460","13.1180","13.5000","12.8850","1.64M","-1.71%"
"07/06/2021","13.1710","13.5940","13.7150","13.0100","4.55M","-3.05%"
"07/05/2021","13.5860","12.3040","13.6960","12.0300","5.55M","10.39%"
"07/04/2021","12.3070","12.2790","12.3380","12.0880","1.48M","3.03%"
"07/03/2021","11.9450","11.8180","12.0870","11.6670","1.98M","1.27%"
"07/02/2021","11.7950","11.0320","11.7950","10.5940","2.15M","6.84%"
"07/01/2021","11.0400","12.0140","12.0140","10.9690","1.86M","-8.21%"
"06/30/2021","12.0280","11.6360","12.0280","11.1650","2.47M","3.95%"
"06/29/2021","11.5710","10.9290","12.4900","10.9290","4.11M","6.32%"
"06/28/2021","10.8830","10.1620","10.8830","9.9990","1.89M","8.03%"
"06/27/2021","10.0740","9.6110","10.0740","9.5080","2.12M","5.05%"
"06/26/2021","9.5900","9.0970","9.5900","8.7350","2.22M","5.42%"
"06/25/2021","9.0970","10.3950","10.4900","9.0970","3.82M","-12.30%"
"06/24/2021","10.3730","9.6040","10.6400","9.1570","2.90M","8.19%"
"06/23/2021","9.5880","8.9790","10.3360","8.9790","3.27M","6.91%"
"06/22/2021","8.9680","9.5190","10.4450","8.5740","6.29M","-6.07%"
"06/21/2021","9.5480","11.9930","11.9930","9.5480","4.06M","-20.30%"
"06/20/2021","11.9800","11.8570","12.2740","11.3380","2.22M","0.85%"
"06/19/2021","11.8790","12.4560","12.6340","11.8790","1.31M","-4.20%"
"06/18/2021","12.4000","13.5860","13.5860","12.1670","2.24M","-8.81%"
"06/17/2021","13.5980","13.4160","14.3360","13.4160","3.73M","1.35%"
"06/16/2021","13.4170","12.9180","13.4170","12.4680","1.93M","3.52%"
"06/15/2021","12.9610","13.3380","13.4840","12.8340","1.51M","-2.09%"
"06/14/2021","13.2380","12.5550","13.3430","12.3930","1.83M","5.89%"
"06/13/2021","12.5020","11.6180","12.5020","11.5150","1.67M","7.63%"
"06/12/2021","11.6160","11.9270","11.9270","11.1230","1.75M","-2.70%"
"06/11/2021","11.9380","12.8330","12.8330","11.6680","1.96M","-6.95%"
"06/10/2021","12.8290","13.9330","13.9330","12.8290","2.36M","-7.95%"
"06/09/2021","13.9370","13.5770","13.9370","12.8690","2.54M","2.39%"
"06/08/2021","13.6120","13.4800","13.6120","12.4780","3.07M","1.15%"
"06/07/2021","13.4570","15.1120","15.6470","13.4570","2.06M","-10.92%"
"06/06/2021","15.1060","14.8320","15.2150","14.6540","1.23M","1.62%"
"06/05/2021","14.8650","15.0920","16.1610","14.7350","2.40M","-1.41%"
"06/04/2021","15.0780","16.7060","16.7810","14.6960","3.17M","-9.30%"
"06/03/2021","16.6240","14.8370","16.7600","14.8370","3.68M","11.97%"
"06/02/2021","14.8470","13.7750","14.9690","13.7750","2.47M","8.01%"
"06/01/2021","13.7460","13.9400","14.1910","13.5340","2.10M","-1.75%"
"05/31/2021","13.9910","12.5440","13.9910","12.0860","2.33M","11.08%"
"05/30/2021","12.5950","12.0480","13.1000","11.4500","1.90M","4.45%"
"05/29/2021","12.0580","12.6680","13.7200","11.5960","3.21M","-5.06%"
"05/28/2021","12.7010","14.4210","14.4210","12.3050","3.52M","-12.07%"
"05/27/2021","14.4450","15.2770","15.2770","13.9400","2.76M","-5.17%"
"05/26/2021","15.2320","13.9890","15.4190","13.9890","3.95M","9.43%"
"05/25/2021","13.9200","14.5060","14.5060","12.9320","5.20M","-3.78%"
"05/24/2021","14.4670","11.7290","14.4670","11.6940","6.31M","23.83%"
"05/23/2021","11.6830","12.2100","12.8590","9.3210","9.01M","-4.55%"
"05/22/2021","12.2400","13.5600","13.6540","11.6920","5.06M","-9.82%"
"05/21/2021","13.5730","16.9360","17.4830","12.6180","7.10M","-19.57%"
"05/20/2021","16.8760","13.9210","16.8980","13.4680","7.63M","22.39%"
"05/19/2021","13.7890","22.8440","22.8440","13.2060","12.33M","-39.69%"
"05/18/2021","22.8620","21.1960","23.2320","21.1880","3.74M","8.23%"
"05/17/2021","21.1230","24.2480","24.2480","21.1230","4.21M","-13.08%"
"05/16/2021","24.3020","24.5440","26.4290","22.8910","3.65M","-0.82%"
"05/15/2021","24.5020","25.8150","28.0370","24.5020","7.36M","-5.21%"
"05/14/2021","25.8490","23.4860","25.8490","23.4860","2.57M","9.90%"
"05/13/2021","23.5210","22.9550","24.7710","22.5620","4.65M","4.56%"
"05/12/2021","22.4950","26.9270","27.5310","22.4950","4.67M","-16.46%"
"05/11/2021","26.9260","25.3570","26.9260","24.4010","3.65M","6.30%"
"05/10/2021","25.3300","28.7070","29.2710","25.3090","5.31M","-12.04%"
"05/09/2021","28.7980","29.5530","29.5530","26.9630","4.65M","-2.53%"
"05/08/2021","29.5440","28.6260","30.2000","27.7350","6.83M","3.00%"
"05/07/2021","28.6840","25.5520","29.7380","25.3310","12.15M","12.23%"
"05/06/2021","25.5580","24.7790","26.3170","24.6880","6.89M","2.80%"
"05/05/2021","24.8620","21.8410","24.8620","21.8410","3.99M","18.31%"
"05/04/2021","21.0150","23.0360","23.0360","21.0150","3.63M","-8.38%"
"05/03/2021","22.9380","23.0820","23.6220","22.8000","2.30M","-0.65%"
"05/02/2021","23.0880","23.8240","23.8240","22.4720","2.28M","-2.94%"
"05/01/2021","23.7880","22.7010","24.1250","22.4800","3.12M","4.63%"
"04/30/2021","22.7360","22.2400","23.3110","22.1660","2.76M","2.51%"
"04/29/2021","22.1800","22.9480","22.9480","21.6530","2.77M","-3.39%"
"04/28/2021","22.9580","23.0850","23.7570","22.3470","3.55M","-0.39%"
"04/27/2021","23.0480","22.0180","23.0480","22.0180","3.08M","4.54%"
"04/26/2021","22.0480","18.7110","22.4640","18.7110","4.31M","18.12%"
"04/25/2021","18.6660","18.4670","19.4570","18.1220","2.28M","1.29%"
"04/24/2021","18.4280","20.5370","20.5370","18.4280","2.54M","-10.12%"
"04/23/2021","20.5040","18.6880","20.5040","17.5710","6.58M","9.15%"
"04/22/2021","18.7850","19.6930","21.0520","18.7850","4.80M","-4.03%"
"04/21/2021","19.5740","21.2640","21.2640","19.5740","3.96M","-7.84%"
"04/20/2021","21.2380","19.1980","21.2580","18.2600","5.53M","10.32%"
"04/19/2021","19.2510","21.4840","22.1160","19.1350","4.79M","-10.08%"
"04/18/2021","21.4100","24.4210","24.4210","18.3040","7.56M","-12.04%"
"04/17/2021","24.3410","25.5290","27.3540","24.3410","3.88M","-4.50%"
"04/16/2021","25.4880","28.0170","28.0170","25.2770","5.01M","-8.53%"
"04/15/2021","27.8650","27.5060","27.8650","26.4320","6.60M","3.12%"
"04/14/2021","27.0230","23.9710","27.0230","23.5930","8.37M","13.40%"
"04/13/2021","23.8290","22.0590","24.2010","21.7850","5.07M","8.20%"
"04/12/2021","22.0240","23.5310","23.5310","21.6940","4.57M","-5.77%"
"04/11/2021","23.3720","21.0330","23.4390","20.7440","3.14M","11.15%"
"04/10/2021","21.0280","21.4430","22.5030","21.0280","3.77M","-1.74%"
"04/09/2021","21.4000","20.5520","21.4000","20.5520","2.36M","4.25%"
"04/08/2021","20.5280","19.5680","20.5280","19.5680","2.37M","5.11%"
"04/07/2021","19.5300","21.6760","21.6760","19.2640","4.98M","-9.80%"
"04/06/2021","21.6510","21.5360","22.6690","21.1000","4.71M","0.94%"
"04/05/2021","21.4500","21.5550","21.6770","20.4610","3.33M","-0.35%"
"04/04/2021","21.5250","19.9840","21.5680","19.9840","3.14M","7.34%"
"04/03/2021","20.0530","20.3100","22.0170","20.0530","6.90M","-1.21%"
"04/02/2021","20.2980","19.5010","20.2980","19.4110","2.15M","4.19%"
"04/01/2021","19.4810","19.0900","19.6190","19.0870","2.56M","2.10%"
"03/31/2021","19.0800","19.9750","19.9750","18.6790","2.78M","-4.49%"
"03/30/2021","19.9760","20.3100","20.4960","19.6980","2.13M","-1.47%"
"03/29/2021","20.2730","19.3510","20.4110","19.2600","2.86M","4.87%"
"03/28/2021","19.3310","18.7290","19.6780","18.4980","2.04M","3.35%"
"03/27/2021","18.7040","18.9400","19.1160","18.3440","1.43M","-1.37%"
"03/26/2021","18.9640","17.0900","18.9640","17.0900","1.95M","10.87%"
"03/25/2021","17.1050","17.4280","17.9040","16.9630","2.65M","-2.41%"
"03/24/2021","17.5270","18.6980","19.7730","17.5270","2.85M","-6.45%"
"03/23/2021","18.7350","19.2420","19.6790","18.7350","1.84M","-2.47%"
"03/22/2021","19.2100","20.5170","20.9120","19.2100","2.45M","-6.29%"
"03/21/2021","20.5000","20.9130","21.0520","20.2210","2.00M","-1.30%"
"03/20/2021","20.7700","22.1810","22.5300","20.7700","1.89M","-6.50%"
"03/19/2021","22.2130","22.1100","22.9150","22.0830","3.68M","0.52%"
"03/18/2021","22.0990","20.9200","24.2540","20.8350","7.23M","5.73%"
"03/17/2021","20.9010","21.0120","21.5380","19.7010","3.50M","-0.44%"
"03/16/2021","20.9940","19.8770","21.1420","19.5430","5.02M","5.46%"
"03/15/2021","19.9070","18.5460","20.0930","18.3910","4.93M","7.86%"
"03/14/2021","18.4560","19.3880","19.3880","18.4560","1.62M","-4.70%"
"03/13/2021","19.3670","18.5600","19.6660","18.1050","2.27M","4.39%"
"03/12/2021","18.5520","19.3640","19.3640","18.1370","2.28M","-3.94%"
"03/11/2021","19.3130","19.6960","19.6980","18.8000","1.89M","-1.68%"
"03/10/2021","19.6430","21.1590","21.1590","19.6210","3.13M","-6.86%"
"03/09/2021","21.0890","19.4070","21.0890","19.0990","3.50M","8.78%"
"03/08/2021","19.3870","19.4720","19.6120","18.8130","2.13M","-0.42%"
"03/07/2021","19.4680","18.9050","19.4680","18.8650","1.70M","2.93%"
"03/06/2021","18.9140","18.7020","18.9830","18.5540","1.58M","1.29%"
"03/05/2021","18.6740","18.8350","19.1980","18.2860","3.10M","-0.94%"
"03/04/2021","18.8510","21.3240","21.3240","18.4990","5.23M","-12.15%"
"03/03/2021","21.4570","18.8000","21.4570","18.8000","5.08M","13.81%"
"03/02/2021","18.8540","18.6790","20.0690","18.2160","4.70M","0.81%"
"03/01/2021","18.7020","17.5850","18.7020","17.5850","2.76M","6.21%"
"02/28/2021","17.6080","19.0590","19.0590","16.7700","3.44M","-7.85%"
"02/27/2021","19.1090","18.9090","20.0690","18.9090","4.39M","1.16%"
"02/26/2021","18.8900","17.7200","18.8900","16.0730","5.29M","6.39%"
"02/25/2021","17.7560","19.4020","19.8380","17.7560","4.19M","-8.56%"
"02/24/2021","19.4180","20.1300","21.1150","19.2160","4.72M","-4.33%"
"02/23/2021","20.2970","21.1160","21.7600","17.1730","11.51M","-4.86%"
"02/22/2021","21.3340","21.6690","21.6690","18.9810","6.19M","-1.07%"
"02/21/2021","21.5650","21.6930","22.4670","21.0240","4.72M","-0.45%"
"02/20/2021","21.6620","22.9640","24.1110","21.6620","4.72M","-5.40%"
"02/19/2021","22.8980","23.1250","23.3010","22.1580","3.33M","-0.75%"
"02/18/2021","23.0710","23.8300","24.7530","23.0710","4.45M","-3.17%"
"02/17/2021","23.8260","25.0880","25.0880","23.4290","7.25M","-5.36%"
"02/16/2021","25.1750","22.5950","25.9570","22.5950","11.62M","12.22%"
"02/15/2021","22.4340","19.2610","23.2690","15.7000","11.99M","17.41%"
"02/14/2021","19.1080","20.2530","20.4690","18.8750","3.42M","-5.51%"
"02/13/2021","20.2220","21.0980","21.9700","20.0430","5.14M","-4.20%"
"02/12/2021","21.1090","17.6950","21.3150","17.6850","10.53M","20.03%"
"02/11/2021","17.5870","14.9580","18.1490","14.9500","7.63M","17.30%"
"02/10/2021","14.9930","15.0680","15.2760","14.3840","5.85M","-0.39%"
"02/09/2021","15.0510","14.1750","15.0600","13.9910","5.19M","6.31%"
"02/08/2021","14.1580","13.7490","14.6890","13.4850","8.35M","2.43%"
"02/07/2021","13.8220","12.0580","13.8220","11.7610","10.00M","14.80%"
"02/06/2021","12.0400","12.1910","12.5220","11.6110","9.33M","-1.20%"
"02/05/2021","12.1860","9.2050","12.3880","9.2050","11.80M","33.15%"
"02/04/2021","9.1520","9.3070","9.4570","8.8060","3.89M","-1.60%"
"02/03/2021","9.3010","8.8940","9.3010","8.7950","4.43M","4.48%"
"02/02/2021","8.9020","9.2900","9.3080","8.7490","3.91M","-4.11%"
"02/01/2021","9.2840","8.1400","9.2840","8.0370","5.91M","14.00%"
"01/31/2021","8.1440","8.0480","8.7810","7.8360","5.69M","1.08%"
"01/30/2021","8.0570","7.9810","8.2730","7.8170","2.72M","0.96%"
"01/29/2021","7.9800","8.0530","8.2370","7.8340","4.99M","-0.51%"
"01/28/2021","8.0210","6.9570","8.1310","6.9570","7.82M","15.19%"
"01/27/2021","6.9630","7.7250","7.7250","6.9630","5.16M","-10.02%"
"01/26/2021","7.7380","7.7220","7.8580","7.4810","2.87M","-0.04%"
"01/25/2021","7.7410","8.2410","8.3500","7.7410","3.48M","-5.95%"
"01/24/2021","8.2310","8.3300","8.6800","8.0790","4.07M","-1.18%"
"01/23/2021","8.3290","7.9920","8.5300","7.9920","4.17M","4.00%"
"01/22/2021","8.0090","7.1570","8.3700","7.1390","5.93M","11.87%"
"01/21/2021","7.1590","8.9030","8.9030","7.1590","5.78M","-19.64%"
"01/20/2021","8.9090","8.8640","9.4040","8.1730","6.13M","0.09%"
"01/19/2021","8.9010","9.5900","9.5900","8.9010","5.43M","-6.67%"
"01/18/2021","9.5370","8.5650","9.7260","8.5650","9.18M","11.65%"
"01/17/2021","8.5420","9.0290","9.0290","8.1860","7.62M","-5.36%"
"01/16/2021","9.0260","7.8660","9.0260","7.8660","14.79M","14.15%"
"01/15/2021","7.9070","6.4770","8.0210","6.4770","21.19M","22.10%"
"01/14/2021","6.4760","6.2460","6.4760","6.2460","5.55M","3.75%"
"01/13/2021","6.2420","5.7130","6.2420","5.6720","2.97M","9.39%"
"01/12/2021","5.7060","5.7150","6.0340","5.5920","4.23M","-0.16%"
"01/11/2021","5.7150","6.4080","6.4080","5.0420","8.44M","-11.00%"
"01/10/2021","6.4210","6.5830","7.1120","6.1430","7.83M","-1.85%"
"01/09/2021","6.5420","5.9250","6.6000","5.9150","5.82M","10.41%"
"01/08/2021","5.9250","6.2810","6.2810","5.7420","5.12M","-5.40%"
"01/07/2021","6.2630","6.7080","6.7170","6.2630","5.04M","-6.23%"
"01/06/2021","6.6790","6.2120","6.7990","5.9510","6.77M","7.74%"
"01/05/2021","6.1990","6.0800","6.2540","5.7940","5.05M","2.56%"
"01/04/2021","6.0440","5.8820","6.1190","5.4680","6.93M","3.60%"
"01/03/2021","5.8340","5.4180","5.8340","5.3660","4.95M","7.78%"
"01/02/2021","5.4130","5.8610","5.8610","5.3830","8.82M","-7.66%"
"01/01/2021","5.8620","6.4540","6.4540","5.7940","6.36M","-9.36%"
"12/31/2020","6.4670","5.4240","6.4670","5.3000","5.31M","19.23%"
"12/30/2020","5.4240","5.6190","5.6400","5.4070","3.90M","-3.52%"
"12/29/2020","5.6220","5.3920","5.6220","5.1670","4.84M","4.40%"
"12/28/2020","5.3850","4.8520","5.5340","4.8520","3.95M","11.42%"
"12/27/2020","4.8330","4.8130","4.9310","4.7340","2.40M","0.48%"
"12/26/2020","4.8100","4.9110","4.9110","4.7500","1.26M","-2.02%"
"12/25/2020","4.9090","4.9660","4.9940","4.8510","1.36M","-1.01%"
"12/24/2020","4.9590","4.3950","4.9590","4.2710","2.07M","12.78%"
"12/23/2020","4.3970","4.9440","4.9780","4.3970","2.61M","-11.12%"
"12/22/2020","4.9470","5.0320","5.0630","4.8600","1.40M","-1.69%"
"12/21/2020","5.0320","5.0360","5.1020","4.8520","1.33M","-0.02%"
"12/20/2020","5.0330","5.2800","5.3010","5.0250","2.01M","-4.84%"
"12/19/2020","5.2890","5.3270","5.3740","5.2890","1.62M","-0.75%"
"12/18/2020","5.3290","5.3500","5.4210","5.2910","1.48M","-0.63%"
"12/17/2020","5.3630","5.4870","5.6990","5.3630","2.73M","-2.31%"
"12/16/2020","5.4900","5.2950","5.4900","5.2280","3.27M","3.82%"
"12/15/2020","5.2880","5.2280","5.3190","5.0810","1.42M","1.17%"
"12/14/2020","5.2270","5.2000","5.2310","5.0700","1.61M","0.62%"
"12/13/2020","5.1950","5.0650","5.3380","5.0650","2.20M","2.69%"
"12/12/2020","5.0590","4.7050","5.0590","4.7050","1.56M","7.48%"
"12/11/2020","4.7070","4.6570","4.8270","4.5480","1.87M","1.10%"
"12/10/2020","4.6560","4.8060","4.8060","4.6560","970.26K","-3.08%"
"12/09/2020","4.8040","4.7380","4.8210","4.7220","1.60M","1.41%"
"12/08/2020","4.7370","5.1000","5.1000","4.7370","1.25M","-7.10%"
"12/07/2020","5.0990","5.2190","5.2190","5.0990","539.24K","-2.19%"
"12/06/2020","5.2130","5.2610","5.2610","5.1110","765.84K","-0.86%"
"12/05/2020","5.2580","5.0390","5.2580","5.0390","1.27M","4.14%"
"12/04/2020","5.0490","5.5000","5.5000","5.0490","1.76M","-8.32%"
"12/03/2020","5.5070","5.5100","5.5370","5.4280","1.55M","-0.25%"
"12/02/2020","5.5210","5.2550","5.5330","5.2550","1.51M","5.00%"
"12/01/2020","5.2580","5.5690","5.6960","5.2580","3.23M","-5.62%"
"11/30/2020","5.5710","5.4350","5.5870","5.4350","2.44M","2.65%"
"11/29/2020","5.4270","5.4350","5.4830","5.3610","1.37M","-0.06%"
"11/28/2020","5.4300","5.3750","5.4890","5.2640","1.37M","1.21%"
"11/27/2020","5.3650","5.3370","5.4150","5.1990","2.18M","0.71%"
"11/26/2020","5.3270","5.8810","5.9920","5.1250","9.07M","-9.97%"
"11/25/2020","5.9170","5.9610","6.4420","5.9170","6.63M","-0.64%"
"11/24/2020","5.9550","5.8090","6.1560","5.7760","6.60M","2.44%"
"11/23/2020","5.8130","5.4960","5.8390","5.4770","3.49M","6.00%"
"11/22/2020","5.4840","5.9340","5.9340","5.4170","3.00M","-7.46%"
"11/21/2020","5.9260","5.2640","5.9260","5.2640","4.45M","12.49%"
"11/20/2020","5.2680","5.0970","5.4120","5.0970","3.04M","3.38%"
"11/19/2020","5.0960","5.1130","5.1970","5.0120","1.34M","-0.16%"
"11/18/2020","5.1040","5.2860","5.2860","4.9970","2.54M","-3.46%"
"11/17/2020","5.2870","5.0780","5.2870","5.0780","2.41M","3.99%"
"11/16/2020","5.0840","4.9790","5.1360","4.9790","1.58M","2.23%"
"11/15/2020","4.9730","5.0470","5.0880","4.8840","1.30M","-1.43%"
"11/14/2020","5.0450","5.2130","5.2130","5.0310","1.46M","-3.19%"
"11/13/2020","5.2110","5.0290","5.2110","5.0280","1.36M","3.54%"
"11/12/2020","5.0330","5.0330","5.2660","4.9790","3.10M","-0.02%"
"11/11/2020","5.0340","5.0880","5.2550","5.0340","1.84M","-1.04%"
"11/10/2020","5.0870","5.1590","5.1770","5.0100","2.81M","-1.07%"
"11/09/2020","5.1420","4.8040","5.1420","4.7090","2.96M","6.92%"
"11/08/2020","4.8090","4.6210","4.8980","4.6210","1.45M","4.09%"
"11/07/2020","4.6200","4.8900","5.1430","4.5800","4.01M","-5.33%"
"11/06/2020","4.8800","4.5050","4.8940","4.5050","3.33M","8.35%"
"11/05/2020","4.5040","4.3910","4.5710","4.3250","2.36M","2.71%"
"11/04/2020","4.3850","4.4780","4.4780","4.2520","1.31M","-2.05%"
"11/03/2020","4.4770","4.5950","4.5950","4.3840","1.64M","-2.74%"
"11/02/2020","4.6030","4.7450","4.8040","4.6030","1.65M","-2.93%"
"11/01/2020","4.7420","4.6050","4.7920","4.6050","1.78M","2.73%"
"10/31/2020","4.6160","4.6200","4.7480","4.6160","1.26M","-0.09%"
"10/30/2020","4.6200","4.6290","4.6290","4.4170","1.84M","-0.28%"
"10/29/2020","4.6330","4.8030","4.8520","4.6330","1.45M","-3.58%"
"10/28/2020","4.8050","5.1390","5.1390","4.7700","1.80M","-6.48%"
"10/27/2020","5.1380","5.1390","5.3050","5.0910","1.62M","-0.14%"
"10/26/2020","5.1450","5.2920","5.3450","4.9970","1.75M","-2.78%"
"10/25/2020","5.2920","5.5460","5.6150","5.2920","1.64M","-4.53%"
"10/24/2020","5.5430","5.3650","5.5510","5.2860","1.50M","3.38%"
"10/23/2020","5.3620","5.4490","5.4490","5.2320","2.14M","-1.65%"
"10/22/2020","5.4520","5.2330","5.4940","5.2330","1.87M","4.20%"
"10/21/2020","5.2320","5.0110","5.4240","5.0110","1.83M","4.16%"
"10/20/2020","5.0230","5.5020","5.5020","5.0230","2.44M","-8.71%"
"10/19/2020","5.5020","5.7670","5.7670","5.4900","2.07M","-4.53%"
"10/18/2020","5.7630","5.4620","5.7630","5.4380","1.22M","5.34%"
"10/17/2020","5.4710","5.4080","5.4970","5.3690","1.14M","1.33%"
"10/16/2020","5.3990","5.7630","5.8090","5.3990","2.62M","-6.41%"
"10/15/2020","5.7690","5.7280","5.8610","5.5880","2.65M","0.75%"
"10/14/2020","5.7260","6.0180","6.0460","5.6480","3.18M","-4.73%"
"10/13/2020","6.0100","5.9780","6.0380","5.9060","3.64M","0.67%"
"10/12/2020","5.9700","6.0800","6.0870","5.8160","3.88M","-1.79%"
"10/11/2020","6.0790","5.5400","6.1740","5.5400","5.27M","9.85%"
"10/10/2020","5.5340","5.1470","5.6820","5.1470","2.32M","7.35%"
"10/09/2020","5.1550","5.0340","5.2550","5.0080","1.84M","2.30%"
"10/08/2020","5.0390","4.8730","5.0580","4.6910","1.98M","3.11%"
"10/07/2020","4.8870","4.7230","4.9000","4.7050","2.00M","3.19%"
"10/06/2020","4.7360","5.3720","5.3720","4.7360","2.40M","-11.74%"
"10/05/2020","5.3660","5.3240","5.3850","5.2280","1.48M","0.85%"
"10/04/2020","5.3210","5.0060","5.3320","4.9390","1.82M","6.21%"
"10/03/2020","5.0100","4.9060","5.1090","4.9060","1.14M","2.12%"
"10/02/2020","4.9060","5.0960","5.1700","4.8120","2.94M","-4.35%"
"10/01/2020","5.1290","5.3630","5.4880","5.0970","2.51M","-4.56%"
"09/30/2020","5.3740","5.3070","5.4910","5.2430","3.38M","1.40%"
"09/29/2020","5.3000","4.8140","5.3000","4.8140","2.80M","9.69%"
"09/28/2020","4.8320","4.7270","5.0850","4.7270","3.93M","2.24%"
"09/27/2020","4.7260","4.5980","4.7590","4.5980","1.63M","2.78%"
"09/26/2020","4.5980","4.7910","4.7910","4.5200","1.27M","-3.91%"
"09/25/2020","4.7850","4.4830","4.7850","4.3720","2.38M","6.74%"
"09/24/2020","4.4830","3.8390","4.4980","3.8390","2.65M","16.78%"
"09/23/2020","3.8390","4.1890","4.2340","3.8290","2.03M","-8.81%"
"09/22/2020","4.2100","4.0990","4.2100","4.0990","1.80M","3.24%"
"09/21/2020","4.0780","4.6630","4.7090","4.0780","2.89M","-12.62%"
"09/20/2020","4.6670","4.9430","5.0390","4.6670","1.39M","-5.60%"
"09/19/2020","4.9440","4.9580","4.9940","4.8940","1.27M","-0.44%"
"09/18/2020","4.9660","5.0620","5.1310","4.8510","1.80M","-2.03%"
"09/17/2020","5.0690","5.1160","5.1160","4.9150","1.73M","-0.92%"
"09/16/2020","5.1160","4.8640","5.1160","4.7560","1.43M","5.27%"
"09/15/2020","4.8600","5.3810","5.3810","4.8600","3.68M","-9.68%"
"09/14/2020","5.3810","5.3010","5.5000","5.1780","1.90M","1.26%"
"09/13/2020","5.3140","5.6180","5.7360","5.1450","2.99M","-5.16%"
"09/12/2020","5.6030","5.3480","5.6250","5.2700","2.63M","4.89%"
"09/11/2020","5.3420","5.3250","5.3420","5.1350","2.59M","0.28%"
"09/10/2020","5.3270","5.3160","5.4630","5.2810","2.29M","0.08%"
"09/09/2020","5.3230","4.9400","5.4450","4.9000","2.08M","7.49%"
"09/08/2020","4.9520","5.0630","5.0780","4.8480","2.73M","-2.06%"
"09/07/2020","5.0560","5.1770","5.1770","4.6140","3.24M","-2.32%"
"09/06/2020","5.1760","4.9180","5.1970","4.6380","3.83M","5.27%"
"09/05/2020","4.9170","5.4770","5.5910","4.8340","5.64M","-10.19%"
"09/04/2020","5.4750","4.8990","5.5830","4.8990","6.46M","11.51%"
"09/03/2020","4.9100","6.6370","6.6370","4.9100","5.45M","-26.15%"
"09/02/2020","6.6490","7.2220","7.2360","6.4870","3.07M","-8.02%"
"09/01/2020","7.2290","7.2230","7.5300","7.2140","3.15M","0.70%"
"08/31/2020","7.1790","7.6250","7.6350","7.1790","2.03M","-5.96%"
"08/30/2020","7.6340","7.2870","7.8100","7.2870","2.99M","4.95%"
"08/29/2020","7.2740","7.5560","7.5560","7.2740","1.98M","-3.87%"
"08/28/2020","7.5670","7.2920","7.7350","7.2920","3.23M","3.93%"
"08/27/2020","7.2810","7.7210","7.8020","6.9860","5.92M","-5.53%"
"08/26/2020","7.7070","8.3500","8.3500","7.6730","6.48M","-8.01%"
"08/25/2020","8.3780","8.2010","8.5940","7.9290","10.85M","2.08%"
"08/24/2020","8.2070","8.4650","8.4650","7.7460","8.49M","-3.41%"
"08/23/2020","8.4970","6.4110","8.4970","6.4110","15.68M","31.94%"
"08/22/2020","6.4400","5.6060","6.4400","5.4720","4.79M","14.92%"
"08/21/2020","5.6040","6.2910","6.3800","5.6040","4.06M","-11.01%"
"08/20/2020","6.2970","5.6400","6.2970","5.6400","3.61M","11.45%"
"08/19/2020","5.6500","5.8260","5.8660","5.4590","2.78M","-2.94%"
"08/18/2020","5.8210","5.9050","6.1030","5.6730","2.80M","-1.49%"
"08/17/2020","5.9090","6.2430","6.2990","5.9090","2.72M","-5.14%"
"08/16/2020","6.2290","6.0770","6.2370","5.9440","3.15M","2.57%"
"08/15/2020","6.0730","6.1010","6.2460","5.9690","2.64M","-0.38%"
"08/14/2020","6.0960","6.0910","6.4530","6.0140","5.88M","0.33%"
"08/13/2020","6.0760","5.9070","6.3040","5.4950","7.73M","2.72%"
"08/12/2020","5.9150","4.9130","5.9850","4.9130","6.11M","20.37%"
"08/11/2020","4.9140","5.4690","5.4840","4.7890","4.22M","-10.15%"
"08/10/2020","5.4690","5.2730","5.5930","5.2040","7.07M","3.66%"
"08/09/2020","5.2760","4.4240","5.3030","4.4110","8.20M","19.04%"
"08/08/2020","4.4320","4.0120","4.4320","4.0120","2.04M","10.39%"
"08/07/2020","4.0150","4.1810","4.1810","3.9740","2.75M","-3.76%"
"08/06/2020","4.1720","4.1400","4.2200","4.1400","2.21M","0.68%"
"08/05/2020","4.1440","4.0210","4.1660","3.9980","2.66M","3.37%"
"08/04/2020","4.0090","3.8280","4.0330","3.8280","2.34M","4.08%"
"08/03/2020","3.8520","3.9040","4.0280","3.8520","3.56M","-1.56%"
"08/02/2020","3.9130","4.0800","4.2280","3.8140","3.19M","-4.19%"
