pval_threshold,divergence_lookback,divergence_threshold,Mean_Return,Std_Dev,Downside_Deviation,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown_%,Calmar_Ratio,Profit_Factor,Gross_Profit,Gross_Loss,case_number
0.06,9,0.13,-0.13699328074924455,1.7932906803452733,1.426885,-1.2127,-1.5241,84.2,-0.3807,0.7684,473.6764618717424,616.4234604124551,703
0.06,9,0.14,-0.12604190159509632,1.9012512191553275,1.481102,-1.0524,-1.3509,85.63,-0.3561,0.7873,486.199898088911,617.5355595510015,704
0.06,9,0.15,-0.09110461918150471,1.8879777443230665,1.44979,-0.766,-0.9976,79.47,-0.3025,0.8372,488.2954996354967,583.2265128226247,705
0.06,10,0.01,-0.1240803391621106,1.014869146604656,0.76674,-1.9409,-2.5689,78.63,-0.3536,0.6708,263.46658853259976,392.75830193951896,706
0.06,10,0.02,-0.12059116311788436,1.052965646324333,0.788042,-1.818,-2.4292,77.84,-0.3499,0.6939,284.82950858353325,410.4855005523687,707
0.06,10,0.03,-0.11676540079217892,1.1656267566046699,0.84186,-1.5902,-2.2018,77.89,-0.3435,0.7199,312.71957534856034,434.3891229740109,708
0.06,10,0.04,-0.1186014969596156,1.2354205149636854,0.906794,-1.524,-2.0763,77.95,-0.3496,0.7297,333.56300495297626,457.14576478489573,709
0.06,10,0.05,-0.11087336749428575,1.26633728177288,0.938444,-1.3899,-1.8755,76.36,-0.3391,0.7553,356.6625562879829,472.1926052170286,710
0.06,10,0.06,-0.10752235708012463,1.3333015416440253,0.978359,-1.2802,-1.7446,75.34,-0.3375,0.773,381.497657927645,493.5359540051348,711
0.06,10,0.07,-0.12874626709618542,1.3894442851602091,1.05643,-1.4709,-1.9346,80.9,-0.3641,0.7475,397.12350222665435,531.2771125408796,712
0.06,10,0.08,-0.12139396881022536,1.6102383315408444,1.153866,-1.1968,-1.6701,80.58,-0.3563,0.7773,441.52564658727033,568.0181620875251,713
0.06,10,0.09,-0.12467282423645276,1.5908966181039128,1.213807,-1.244,-1.6305,81.48,-0.3593,0.7765,451.3191699296998,581.2282527840836,714
0.06,10,0.1,-0.13621878412102087,1.6242266686709468,1.246765,-1.3313,-1.7344,83.4,-0.3765,0.7619,454.23319246566524,596.173165519769,715
0.06,10,0.11,-0.1494086722111684,1.6965582601074576,1.315501,-1.398,-1.803,84.55,-0.4004,0.7508,468.9337982319267,624.6176346759642,716
0.06,10,0.12,-0.13741021032979694,1.8698502839851332,1.393489,-1.1666,-1.5654,83.3,-0.388,0.7771,499.29830351005313,642.4797426737016,717
0.06,10,0.13,-0.11761763102843366,1.8885037242312275,1.38879,-0.9887,-1.3444,79.81,-0.3622,0.8039,502.5087261505121,625.0662976821399,718
0.06,10,0.14,-0.09215495279356618,1.934178299171894,1.44909,-0.7563,-1.0095,73.56,-0.3316,0.8436,517.9554364198902,613.9808972307864,719
0.06,10,0.15,-0.1127631062356009,1.8228027239877134,1.449796,-0.982,-1.2347,78.16,-0.3568,0.8064,489.26448319808674,606.7636398955829,720
0.07,3,0.01,-0.1271562023979833,0.9594777228626922,0.763452,-2.1038,-2.644,75.34,-0.3753,0.6533,249.71916383216657,382.21592673086514,721
0.07,3,0.02,-0.12382825515619203,1.1056519621334484,0.872203,-1.7779,-2.2537,74.25,-0.3764,0.6994,300.1513850074104,429.18042688016243,722
0.07,3,0.03,-0.1372844430559245,1.2536729313669095,0.996951,-1.7384,-2.186,78.12,-0.3925,0.7066,344.5545723820807,487.604962046354,723
0.07,3,0.04,-0.14266658408159408,1.5068348514518464,1.185922,-1.503,-1.9097,80.21,-0.4015,0.7303,402.4512816615658,551.1098622745869,724
0.07,3,0.05,-0.15679812119019887,1.5940946226970103,1.274827,-1.5614,-1.9525,82.95,-0.4197,0.7159,411.66021720988226,575.0438594900695,725
0.07,3,0.06,-0.1818790967443302,1.7570553886792808,1.448054,-1.6432,-1.9939,87.34,-0.4495,0.6933,428.31299758978867,617.8310163973807,726
0.07,3,0.07,-0.19076745121121652,1.9339181988016354,1.588297,-1.5659,-1.9067,88.85,-0.4626,0.7023,469.00253091490873,667.7822150769963,727
0.07,3,0.08,-0.1493116472327718,2.108990251518672,1.642284,-1.1239,-1.4433,85.68,-0.4104,0.7642,504.3028920276897,659.8856284442379,728
0.07,3,0.09,-0.14753641800844694,2.2010426073380005,1.724856,-1.0641,-1.3578,84.71,-0.4157,0.7661,503.5209370814265,657.2538846462281,729
0.07,3,0.1,-0.11639671658316283,2.1474628287587274,1.669143,-0.8604,-1.107,82.79,-0.3587,0.8029,494.15469577456497,615.4400744542206,730
0.07,3,0.11,-0.1093740572513321,2.1627591404961213,1.696439,-0.8028,-1.0235,81.66,-0.3494,0.8028,463.8576466454279,577.825414301316,731
0.07,3,0.12,-0.08565927301665213,2.122271721713824,1.656495,-0.6407,-0.8209,79.49,-0.3014,0.827,426.6719593282824,515.928921811634,732
0.07,3,0.13,-0.0864856717515877,2.113112680714328,1.640681,-0.6497,-0.8368,78.76,-0.3056,0.8173,403.1876770042778,493.3057469694322,733
0.07,3,0.14,-0.07449043321821888,2.063913784392922,1.585956,-0.5729,-0.7456,74.58,-0.2886,0.8301,379.17169148931,456.79072290269403,734
0.07,3,0.15,-0.07927446169452317,2.09418306708098,1.633415,-0.6009,-0.7704,72.12,-0.3135,0.8135,360.2482429923507,442.85223207804387,735
0.07,4,0.01,-0.13451190496416868,0.9496772797999813,0.798089,-2.2485,-2.6755,76.27,-0.3879,0.6274,236.03756032686834,376.1989652995322,736
0.07,4,0.02,-0.14303006786922215,1.163070379000116,0.993082,-1.9522,-2.2863,78.98,-0.3987,0.6544,282.211324068246,431.2486547879754,737
0.07,4,0.03,-0.15122988207820914,1.2914176023165584,1.107929,-1.859,-2.1668,80.98,-0.4097,0.6718,322.62213594962986,480.20367307512385,738
0.07,4,0.04,-0.14043599091302603,1.493284507484844,1.219898,-1.4929,-1.8275,79.62,-0.3996,0.7267,389.19145709534143,535.5257596267146,739
0.07,4,0.05,-0.13910675398121902,1.5571495513072566,1.241648,-1.4181,-1.7785,80.19,-0.3958,0.7431,419.2510939582731,564.2003316067033,740
0.07,4,0.06,-0.15462970888058364,1.7203313679104475,1.365404,-1.4269,-1.7978,83.89,-0.4149,0.7384,454.8814054831793,616.0055621367475,741
0.07,4,0.07,-0.13540834562925338,1.8180539480507185,1.428941,-1.1823,-1.5043,81.34,-0.3918,0.775,486.0942463258951,627.1897424715772,742
0.07,4,0.08,-0.12864069522938842,2.0149394467981785,1.529486,-1.0135,-1.3352,81.24,-0.3858,0.7958,522.29871540375,656.3423198327725,743
0.07,4,0.09,-0.11397265815804938,1.9491562026912626,1.471733,-0.9282,-1.2293,77.7,-0.3669,0.8064,494.5148636671869,613.2743734678743,744
0.07,4,0.1,-0.12325421871500325,2.030857166386885,1.54731,-0.9634,-1.2645,80.78,-0.3771,0.798,507.5088521605189,635.9397480615523,745
0.07,4,0.11,-0.09032789028304058,2.142904216856808,1.62018,-0.6691,-0.885,77.13,-0.3228,0.843,505.3410181060998,599.462679781028,746
0.07,4,0.12,-0.06655940831943187,2.0975006944263326,1.586601,-0.5037,-0.666,78.47,-0.2559,0.87,464.08709494753697,533.441998416385,747
0.07,4,0.13,-0.06151312368958701,2.1002265425464968,1.600436,-0.4649,-0.6101,74.71,-0.2554,0.8721,437.03248721869585,501.12916210324545,748
0.07,4,0.14,-0.07463024426464916,2.1771619566068283,1.660913,-0.5442,-0.7133,79.14,-0.2786,0.8472,431.08610114492365,508.850815668688,749
0.07,4,0.15,-0.040822144362141044,2.013714699011554,1.487593,-0.3218,-0.4356,66.32,-0.216,0.9027,394.62504591123616,437.1617203365871,750
0.07,5,0.01,-0.06973416570807765,0.8989463644474134,0.675224,-1.2314,-1.6394,60.68,-0.2797,0.7866,267.850183164467,340.51318383228397,751
0.07,5,0.02,-0.07190793783203321,0.9835224027635533,0.72876,-1.1606,-1.5664,60.18,-0.2923,0.7981,296.12431596354116,371.0523871845197,752
0.07,5,0.03,-0.07288714410280185,1.1190886263558448,0.818857,-1.0339,-1.413,61.73,-0.293,0.8177,340.6447679660877,416.59317212120726,753
0.07,5,0.04,-0.08806711997110966,1.2464779145449947,0.942614,-1.1216,-1.4831,67.83,-0.3165,0.8019,371.4176130159462,463.1835520258425,754
0.07,5,0.05,-0.10577620390081971,1.3798465016032893,1.081001,-1.2169,-1.5533,73.48,-0.3435,0.7824,396.2107433140106,506.42954777866464,755
0.07,5,0.06,-0.09785590222480538,1.5290310753745624,1.182425,-1.0159,-1.3138,71.53,-0.3376,0.8152,449.781697758792,551.7475478770392,756
0.07,5,0.07,-0.08405535352707658,1.659050221573546,1.267656,-0.8043,-1.0526,72.72,-0.3008,0.8497,495.22086155898035,582.8065399341942,757
0.07,5,0.08,-0.07361341585355587,1.7075803440568582,1.286325,-0.6843,-0.9085,68.06,-0.2931,0.8682,505.23182937622425,581.9370086956294,758
0.07,5,0.09,-0.0646264111739569,1.7384474326592192,1.306429,-0.5901,-0.7853,64.34,-0.2833,0.8838,512.3061499727393,579.6468704160023,759
0.07,5,0.1,-0.07921653562767876,1.81419938975249,1.374906,-0.6932,-0.9146,70.57,-0.304,0.862,515.6217296632975,598.1653597873387,760
0.07,5,0.11,-0.0759198452749433,1.9942640474136586,1.562882,-0.6043,-0.7711,67.32,-0.3199,0.869,524.7978270729553,603.9063058494463,761
0.07,5,0.12,-0.06357319402838957,2.0346634794947938,1.548743,-0.496,-0.6516,64.68,-0.2969,0.889,530.6736954516681,596.9169636292501,762
0.07,5,0.13,-0.08224960717125136,2.138023653992191,1.60688,-0.6107,-0.8126,70.78,-0.3295,0.8605,528.4754700572566,614.1795607297005,763
0.07,5,0.14,-0.08910209350747338,2.136874227380633,1.610681,-0.6619,-0.8782,72.11,-0.3415,0.8448,505.22144891095326,598.0658303457404,764
0.07,5,0.15,-0.11453091504291879,2.0978995546936345,1.605963,-0.8666,-1.1321,78.57,-0.3712,0.7933,457.99119744001774,577.3324109147391,765
0.07,6,0.01,-0.09042302071390684,0.8852854682623106,0.662083,-1.6214,-2.168,69.22,-0.3058,0.7289,253.26528499656385,347.4860725804548,766
0.07,6,0.02,-0.09444010285262723,0.9710408081855989,0.732654,-1.5439,-2.0462,71.42,-0.3097,0.7406,280.9256660261471,379.3322531985846,767
0.07,6,0.03,-0.08944533330471065,1.0698053239190934,0.804517,-1.3273,-1.7649,70.47,-0.3027,0.7744,319.9401377574959,413.14217506100437,768
0.07,6,0.04,-0.097894819670227,1.1501168215493114,0.871601,-1.3512,-1.783,74.29,-0.3118,0.7695,340.62255576750397,442.6289578638805,769
0.07,6,0.05,-0.10790151404506798,1.337806013031613,1.015829,-1.2804,-1.6862,76.03,-0.3357,0.7693,374.87277450095144,487.30615213591227,770
0.07,6,0.06,-0.10158743988993105,1.4744963225226095,1.104963,-1.0937,-1.4595,74.63,-0.3308,0.7986,419.6574821993009,525.5115945646089,771
0.07,6,0.07,-0.07788635527487033,1.58791914083347,1.157575,-0.7786,-1.0681,67.59,-0.3017,0.8499,459.41919721887643,540.5767794152913,772
0.07,6,0.08,-0.06654868102877284,1.6076163717282086,1.16533,-0.6571,-0.9065,63.39,-0.2863,0.8731,477.31152636348463,546.6552519954658,773
0.07,6,0.09,-0.07716531302646877,1.8009090673898664,1.356551,-0.6802,-0.903,74.07,-0.2835,0.8631,507.08183013736453,587.4880863109449,774
0.07,6,0.1,-0.08239112097048731,1.8089667855829203,1.416185,-0.723,-0.9236,76.12,-0.2903,0.853,497.9935477550386,583.8450958062865,775
0.07,6,0.11,-0.07715190469472899,1.8686424782313205,1.463758,-0.6554,-0.8367,74.76,-0.2847,0.8617,501.008251702968,581.4005363948756,776
0.07,6,0.12,-0.05049254125461777,1.9300739160325389,1.467906,-0.4153,-0.546,72.73,-0.2206,0.9067,511.03795457124977,563.6511825585615,777
0.07,6,0.13,-0.04933434855865296,1.9288820528356614,1.483571,-0.406,-0.5279,71.56,-0.2208,0.9083,508.93713777316225,560.3435289712786,778
0.07,6,0.14,-0.07028618271765806,1.9684294778596123,1.548609,-0.5668,-0.7205,76.43,-0.2658,0.8688,485.02442729474285,558.2626296865425,779
0.07,6,0.15,-0.0835213723327399,1.8964771744581173,1.517785,-0.6991,-0.8735,76.56,-0.296,0.8367,445.8918747802844,532.9211447509995,780
0.07,7,0.01,-0.11620013742211383,0.9700661372082592,0.779493,-1.9015,-2.3664,72.82,-0.361,0.6738,250.05377891901063,371.1343221128532,781
0.07,7,0.02,-0.12396586001234493,1.0514366820791008,0.837935,-1.8716,-2.3485,74.99,-0.3716,0.6784,272.4302412811238,401.6026674139872,782
0.07,7,0.03,-0.12964291142593937,1.1069932571672552,0.891421,-1.8591,-2.3087,77.02,-0.3766,0.6848,293.43401547895076,428.52192918477965,783
0.07,7,0.04,-0.13800137845449675,1.1886694611447501,0.949671,-1.843,-2.3068,79.06,-0.3877,0.6886,317.9736374396045,461.7710737891901,784
0.07,7,0.05,-0.14202461053256488,1.280571656442079,1.022974,-1.7606,-2.2039,80.37,-0.3925,0.6981,342.2697340248967,490.2593781998293,785
0.07,7,0.06,-0.15034987749518453,1.3861054242788267,1.10284,-1.7219,-2.1642,81.92,-0.4054,0.6991,364.06159824741036,520.7261705973925,786
0.07,7,0.07,-0.15161470165409519,1.5040679162816515,1.208412,-1.6002,-1.9917,82.48,-0.4088,0.7134,393.16378284859684,551.146301972164,787
0.07,7,0.08,-0.166157766713636,1.6109467105264192,1.306423,-1.6373,-2.019,85.21,-0.427,0.7027,409.1393156876917,582.2757086033004,788
0.07,7,0.09,-0.1789466765815068,1.689685781681425,1.381314,-1.6812,-2.0565,87.2,-0.4428,0.6963,427.4271626443455,613.8895996422756,789
0.07,7,0.1,-0.14238909083978118,1.6441509548928912,1.326112,-1.3748,-1.7045,81.14,-0.401,0.7491,443.0324917668628,591.4019244219148,790
0.07,7,0.11,-0.13295931100675032,1.6691029517470595,1.360258,-1.2645,-1.5517,79.31,-0.3909,0.7643,449.28478158363447,587.8283836526683,791
0.07,7,0.12,-0.1136044640620272,1.6435628487937368,1.349299,-1.0973,-1.3366,74.57,-0.3684,0.7875,438.7683716204885,557.1442231731207,792
0.07,7,0.13,-0.12593494918245443,1.8535148118336227,1.536201,-1.0786,-1.3014,78.54,-0.3868,0.7798,464.72976287226777,595.9539799203853,793
0.07,7,0.14,-0.12894331342682855,1.8793539626261635,1.553922,-1.0892,-1.3173,79.28,-0.3908,0.7774,469.2147087682738,603.5736413590291,794
0.07,7,0.15,-0.11920078786338917,1.8485596201311172,1.533946,-1.0236,-1.2336,76.9,-0.3792,0.788,461.59030995503593,585.7975309086875,795
0.07,8,0.01,-0.1407219794899702,1.0122817681382834,0.820084,-2.2068,-2.724,79.61,-0.3867,0.6264,245.90279860894037,392.53510123748924,796
0.07,8,0.02,-0.14018501505031902,1.0998719499508365,0.873983,-2.0233,-2.5462,79.66,-0.3873,0.651,272.5249720255551,418.5977577079875,797
0.07,8,0.03,-0.14385484799404905,1.1385274875713305,0.92145,-2.0058,-2.4783,80.6,-0.3916,0.6601,291.0417955637821,440.93854717358124,798
0.07,8,0.04,-0.15174285418090527,1.1845155929615592,0.963514,-2.0336,-2.5001,82.21,-0.4015,0.6615,308.94437158139436,467.06042563789777,799
0.07,8,0.05,-0.14905374514239694,1.2238623528689339,0.986162,-1.9334,-2.3994,81.84,-0.3987,0.6843,336.57947488015725,491.8934773185349,800
0.07,8,0.06,-0.1559377695810011,1.3642241558576529,1.097564,-1.8145,-2.2554,83.26,-0.4095,0.6911,363.5551082593199,526.0422641627231,801
0.07,8,0.07,-0.16026299292584795,1.4223922871152679,1.161213,-1.7886,-2.1909,84.19,-0.4152,0.6952,380.91903156977946,547.9130701985131,802
0.07,8,0.08,-0.1668986986516633,1.5344548807483966,1.241642,-1.7266,-2.1338,85.56,-0.4243,0.7004,406.6254771562162,580.5339211512495,803
0.07,8,0.09,-0.16254556578528473,1.6150584491127076,1.294096,-1.5977,-1.9939,85.06,-0.4209,0.7181,431.5182783872807,600.8907579355474,804
0.07,8,0.1,-0.1817527417459304,1.7347007336024078,1.416902,-1.6632,-2.0363,88.03,-0.4449,0.7083,459.79706223180193,649.1834191310614,805
0.07,8,0.11,-0.14457152783091573,1.7683473940833336,1.442685,-1.2978,-1.5908,82.45,-0.4038,0.7625,483.69657506934766,634.3401070691618,806
0.07,8,0.12,-0.14606894592893027,1.834616827819162,1.503216,-1.2639,-1.5425,82.96,-0.4068,0.7636,491.60013931304877,643.8039809709941,807
0.07,8,0.13,-0.17249684599062598,1.9356904368031744,1.562915,-1.4146,-1.752,87.31,-0.4388,0.7237,470.7476673415168,650.4893808637491,808
0.07,8,0.14,-0.16306975701587564,1.8550220938196402,1.545017,-1.3955,-1.6755,85.73,-0.427,0.7284,455.75005064654545,625.6687374570879,809
0.07,8,0.15,-0.1352831637048001,1.8205617236393923,1.494237,-1.1796,-1.4372,80.79,-0.3946,0.7651,459.21181340602965,600.1768699864315,810
0.07,9,0.01,-0.10625739019728274,0.863292084846603,0.672207,-1.9539,-2.5093,70.5,-0.3435,0.6939,250.96621700081903,361.6864175863877,811
0.07,9,0.02,-0.10864657051848339,0.9417725091778212,0.72033,-1.8313,-2.3943,71.24,-0.3482,0.7089,275.7409303082612,388.9506567885209,812
0.07,9,0.03,-0.11135638763517257,1.0208165434739382,0.783644,-1.7317,-2.2558,71.95,-0.3539,0.7207,299.41083235144987,415.4441882672997,813
0.07,9,0.04,-0.11791325038099935,1.102769018990367,0.866254,-1.6974,-2.1608,74.0,-0.3629,0.7256,324.8885491229866,447.754156019988,814
0.07,9,0.05,-0.13140242694786178,1.1583691835317074,0.91874,-1.8008,-2.2704,78.6,-0.3742,0.7123,338.91749807346645,475.8388269531385,815
0.07,9,0.06,-0.14471448279312799,1.2689081811320257,1.013345,-1.8104,-2.267,81.1,-0.3943,0.7056,361.3268589924976,512.119350062937,816
0.07,9,0.07,-0.14793055305888303,1.3298189871862651,1.059157,-1.7659,-2.2172,81.86,-0.399,0.7125,382.057858131932,536.2014944192881,817
0.07,9,0.08,-0.1626515754200704,1.423129173779971,1.133008,-1.8143,-2.2789,85.1,-0.4152,0.7013,397.9482182591301,567.4311598468435,818
0.07,9,0.09,-0.1602858554076016,1.5091121153252232,1.205259,-1.6861,-2.1111,84.85,-0.4143,0.7189,427.2058011186571,594.2236624533781,819
0.07,9,0.1,-0.14190905414775484,1.6410915060271893,1.290544,-1.3727,-1.7456,82.28,-0.3942,0.758,463.2314889518094,611.1007233737699,820
0.07,9,0.11,-0.12439592745506851,1.7400044706010993,1.374515,-1.1349,-1.4367,79.65,-0.3728,0.791,490.60608735715607,620.2266437653375,821
0.07,9,0.12,-0.12266646112361351,1.7651253518586267,1.404446,-1.1032,-1.3865,80.57,-0.3658,0.7941,493.03263556753,620.8510880583353,822
0.07,9,0.13,-0.10537092724677839,1.8024807249412138,1.411115,-0.928,-1.1854,79.46,-0.3328,0.8226,509.0632896179633,618.8597958091062,823
0.07,9,0.14,-0.10652136935627617,1.922902134762261,1.493703,-0.8794,-1.1321,83.26,-0.3251,0.8237,518.616763413077,629.6120302823167,824
0.07,9,0.15,-0.06977685433312095,1.902614467792911,1.446049,-0.5822,-0.766,73.75,-0.2698,0.8773,519.8137713267732,592.5212535418852,825
0.07,10,0.01,-0.1134761127324963,0.9453364351540092,0.706895,-1.9055,-2.5483,75.82,-0.3393,0.6848,256.8835834600746,375.1256929273357,826
0.07,10,0.02,-0.10958555153311761,0.9775457259808757,0.732211,-1.7796,-2.3758,74.57,-0.3359,0.7074,276.04577496847577,390.23391966598433,827
0.07,10,0.03,-0.10082432293887655,1.0847743785427844,0.777248,-1.4755,-2.0592,73.29,-0.3217,0.744,305.25005387679187,410.3089983791012,828
0.07,10,0.04,-0.1017121200836987,1.1485983077889343,0.838082,-1.4057,-1.9266,73.0,-0.3273,0.7548,326.2361485462581,432.22017767347216,829
0.07,10,0.05,-0.09489549078004397,1.1951705596154634,0.880794,-1.2604,-1.7103,71.81,-0.3158,0.7798,350.22150755691575,449.1026089497216,830
0.07,10,0.06,-0.0916808422440524,1.2649845713744878,0.923554,-1.1505,-1.5759,70.69,-0.3142,0.7968,374.63298784645497,470.1644254647576,831
0.07,10,0.07,-0.11092307535941412,1.3071234276193446,0.990395,-1.3471,-1.7779,76.67,-0.3392,0.7695,385.8768247701056,501.45866929461516,832
0.07,10,0.08,-0.09388614609906719,1.5286025579238647,1.075784,-0.975,-1.3854,74.15,-0.3148,0.8167,435.87650596421145,533.7058701994395,833
0.07,10,0.09,-0.091602435893175,1.5079938026505315,1.125424,-0.9643,-1.2921,73.58,-0.3108,0.8258,452.44316986669287,547.8929080673812,834
0.07,10,0.1,-0.10524280848038031,1.62108223947673,1.217796,-1.0306,-1.3719,78.15,-0.3303,0.8101,467.8938563008682,577.5568627374245,835
0.07,10,0.11,-0.11888739340009835,1.6643711049025063,1.268079,-1.1339,-1.4883,79.46,-0.3582,0.7929,474.3023563813632,598.1830203042657,836
0.07,10,0.12,-0.12550106089572005,1.8393726024526293,1.368395,-1.0831,-1.4559,82.25,-0.3667,0.7915,496.36644552774436,627.1385509810847,837
0.07,10,0.13,-0.10257540665929059,1.8592973457580857,1.355851,-0.8758,-1.201,77.45,-0.3365,0.8238,499.74671311630846,606.6302868552891,838
0.07,10,0.14,-0.08319385062897597,1.911611741063347,1.423264,-0.6909,-0.9279,71.99,-0.3136,0.8569,519.2813414891103,605.9693338445034,839
0.07,10,0.15,-0.09862805836549195,1.7982736407598132,1.414995,-0.8707,-1.1065,77.37,-0.3254,0.8277,493.60664610307464,596.3770829199174,840
0.08,3,0.01,-0.1262351024381106,0.9282553342646607,0.738229,-2.1588,-2.7145,75.33,-0.3724,0.6481,242.2097995487856,373.7467762892968,841
0.08,3,0.02,-0.1220629683397304,1.0733451284280664,0.847252,-1.8053,-2.287,74.09,-0.372,0.6974,293.1079410039313,420.29755401393027,842
0.08,3,0.03,-0.1330763000206299,1.231264718188987,0.975145,-1.7157,-2.1664,77.42,-0.3858,0.7101,339.6620490809484,478.3275537024448,843
0.08,3,0.04,-0.1446243916428493,1.4698735032631707,1.147086,-1.5619,-2.0015,81.46,-0.3982,0.726,399.27719790209426,549.9758139939431,844
0.08,3,0.05,-0.16145548823221373,1.5624291539314228,1.241084,-1.6404,-2.0652,83.93,-0.4228,0.7112,414.3259727889002,582.5625915268669,845
0.08,3,0.06,-0.1792220383406714,1.7236790287575128,1.417771,-1.6506,-2.0067,87.14,-0.4447,0.6985,432.6982531385735,619.4476170895531,846
0.08,3,0.07,-0.1843141044235862,1.8890390904783863,1.547974,-1.5489,-1.8901,88.31,-0.453,0.7104,471.18688529265233,663.2421821020291,847
0.08,3,0.08,-0.1395655172975789,2.03907065126378,1.587679,-1.0865,-1.3955,84.7,-0.3931,0.7755,502.2193458832351,647.6466149073124,848
0.08,3,0.09,-0.14650691578778957,2.1372268326325945,1.687461,-1.0882,-1.3782,84.9,-0.4101,0.7645,495.58566729884126,648.2458735497179,849
0.08,3,0.1,-0.11100343861507013,2.0773919141218955,1.62653,-0.8482,-1.0834,81.93,-0.3475,0.8071,484.07283930663397,599.738422343537,850
0.08,3,0.11,-0.09178207036823313,2.1105695911924482,1.655717,-0.6903,-0.88,79.38,-0.3159,0.831,470.399712424524,566.0366297482229,851
0.08,3,0.12,-0.0681327234920554,2.093765650548847,1.627563,-0.5166,-0.6645,78.25,-0.2607,0.8629,446.9803226700222,517.9746205487438,852
0.08,3,0.13,-0.07500169511695841,2.1213034381049987,1.639499,-0.5613,-0.7262,79.1,-0.2765,0.8463,430.34476404292514,508.4965303547959,853
0.08,3,0.14,-0.05835090775060488,2.138506138782748,1.626131,-0.4331,-0.5696,74.98,-0.2479,0.8706,409.08952871667464,469.8911745928048,854
0.08,3,0.15,-0.05391921496313186,2.15517991257732,1.63738,-0.3972,-0.5228,73.03,-0.243,0.8757,395.6833289368133,451.8671509283967,855
0.08,4,0.01,-0.13643983277733088,0.8874345873289681,0.750839,-2.4406,-2.8847,76.68,-0.3889,0.6128,225.0166517397404,367.18695749371915,856
0.08,4,0.02,-0.1461162485639984,1.0773233746689088,0.922455,-2.153,-2.5145,79.54,-0.4004,0.6389,269.331049011225,421.58418001491134,857
0.08,4,0.03,-0.1540186662094251,1.2184049612124068,1.048868,-2.0067,-2.3311,81.48,-0.4109,0.657,307.3843419423625,467.87179213258344,858
0.08,4,0.04,-0.13996424747643016,1.4091486921292715,1.151412,-1.5767,-1.9297,79.31,-0.3973,0.7178,370.8893932396228,516.732139110063,859
0.08,4,0.05,-0.13331986831211626,1.4923205429582058,1.181908,-1.4182,-1.7907,78.34,-0.39,0.7463,408.6740880218803,547.5933908031055,860
0.08,4,0.06,-0.14301886286225873,1.6643341128607818,1.308302,-1.3641,-1.7353,82.27,-0.3975,0.7525,453.03619629593254,602.0618513984062,861
0.08,4,0.07,-0.12650406398842418,1.7631535030297678,1.376546,-1.139,-1.4589,81.53,-0.3697,0.7881,490.26433848952837,622.0815731654664,862
0.08,4,0.08,-0.11546352109567709,1.937899116376087,1.462715,-0.9458,-1.2531,79.84,-0.3599,0.8105,514.447730351689,634.7607193333845,863
0.08,4,0.09,-0.09472703396984476,1.9151346034832655,1.441799,-0.7852,-1.043,76.48,-0.3246,0.8354,501.0458243148487,599.7513937114269,864
0.08,4,0.1,-0.09748803853327578,2.006177840854157,1.518857,-0.7714,-1.0189,79.71,-0.3224,0.8371,522.0755824426271,623.6581185943004,865
0.08,4,0.11,-0.0696009362842693,2.124556162428572,1.602248,-0.5201,-0.6896,75.89,-0.274,0.8783,523.6392819300664,596.163457538275,866
0.08,4,0.12,-0.046831734667694074,2.1177120432352496,1.593404,-0.3511,-0.4666,77.29,-0.2082,0.9116,503.2535401696554,552.0522076933927,867
0.08,4,0.13,-0.030445021386762305,2.114885005799885,1.589985,-0.2285,-0.304,69.79,-0.1799,0.9372,473.6005534355609,505.3242657205672,868
0.08,4,0.14,-0.049879047892487496,2.1876320461394503,1.649817,-0.3619,-0.4799,77.46,-0.2204,0.8977,456.2523682162638,508.2263361202358,869
0.08,4,0.15,-0.018829770435888907,2.043901000172403,1.49034,-0.1462,-0.2006,64.43,-0.1486,0.9557,423.6700256675487,443.29064646174487,870
0.08,5,0.01,-0.07334822693563223,0.8730548236382866,0.655325,-1.3337,-1.7768,60.97,-0.2899,0.7722,259.1017461941918,335.53059866112056,871
0.08,5,0.02,-0.0713742426546455,0.9649838473485902,0.705667,-1.1741,-1.6056,60.5,-0.2883,0.7963,290.6729148575529,365.0448757036935,872
0.08,5,0.03,-0.06645766465601281,1.0865994588277432,0.785001,-0.9709,-1.3439,59.59,-0.2798,0.8287,335.10890987248314,404.3577964440484,873
0.08,5,0.04,-0.0819528903770671,1.205639821902596,0.902599,-1.0791,-1.4414,66.14,-0.3046,0.8091,361.95259970759173,447.34751148049554,874
0.08,5,0.05,-0.09867575737916123,1.2918378443272487,1.000534,-1.2126,-1.5656,71.52,-0.3308,0.7876,381.33971585263,484.159855041716,875
0.08,5,0.06,-0.09253363603485616,1.4747838296600106,1.127276,-0.996,-1.3031,70.58,-0.3254,0.819,436.31515852146754,532.7352072697877,876
0.08,5,0.07,-0.08880133571764079,1.6231348362007756,1.234079,-0.8685,-1.1423,75.05,-0.3023,0.8389,481.8031107180603,574.3341025358419,877
0.08,5,0.08,-0.07299670647127979,1.6799796512510605,1.2592,-0.6898,-0.9203,69.62,-0.2834,0.8681,500.57012594091896,576.6326940839924,878
0.08,5,0.09,-0.058730351150381964,1.7077412447633846,1.285401,-0.5459,-0.7253,64.89,-0.2603,0.8936,513.7526569573564,574.9496828560544,879
