rho_threshold,divergence_lookback,divergence_threshold,Mean_Return,Std_Dev,Downside_Deviation,Sharpe_Ratio,Sortino_Ratio,Max_Drawdown_%,Calmar_Ratio,Profit_Factor,Gross_Profit,Gross_Loss,case_number
0.65,10,0.14,-19.30598102520852,26.097992559477717,21.52511,-0.7397,-0.8969,61.49,-0.3323,0.7815,285.5487448979732,365.37744421649415,719
0.65,10,0.15,-20.253537453374143,25.88366337573435,21.466829,-0.7825,-0.9435,64.03,-0.3302,0.7664,274.6825895700439,358.42935951613856,720
0.7,3,0.01,-24.22342914532268,20.084369939869177,14.839806,-1.2061,-1.6323,69.9,-0.3304,0.7534,305.9833415762758,406.1452985978085,721
0.7,3,0.02,-14.729707254825996,20.340571843642206,15.247829,-0.7242,-0.966,55.86,-0.2772,0.818,273.7317025151155,334.6378729894357,722
0.7,3,0.03,-7.682301754892662,22.612496137455324,15.560726,-0.3397,-0.4937,50.1,-0.1939,0.8872,249.79531559600767,281.5610236460003,723
0.7,3,0.04,-4.640219890933419,21.509329080743804,14.683975,-0.2157,-0.316,44.14,-0.1517,0.9128,200.96429891258367,220.15123989017346,724
0.7,3,0.05,-7.308210244204425,20.514378809870607,14.254717,-0.3562,-0.5127,49.54,-0.181,0.8432,162.55060244450124,192.7694717876005,725
0.7,3,0.06,-6.370050915452527,20.808333689233937,14.642101,-0.3061,-0.4351,47.27,-0.1729,0.8537,153.6990001234381,180.0386550992378,726
0.7,3,0.07,-4.673835543493942,20.203191842845353,14.275989,-0.2313,-0.3274,43.64,-0.1486,0.8701,129.41076520410374,148.73670423712238,727
0.7,3,0.08,-1.9714330709346468,19.84659142609187,14.040305,-0.0993,-0.1404,36.8,-0.1048,0.938,123.28242711585244,131.4341464012251,728
0.7,3,0.09,-0.5804667199516125,24.197923143655903,15.448889,-0.024,-0.0376,42.6,-0.0782,0.9809,123.10746567211281,125.50764949032545,729
0.7,3,0.1,1.914568712922141,23.079839433769237,13.981063,0.083,0.1369,35.62,-0.0171,1.0764,111.59588030716404,103.6792906291288,730
0.7,3,0.11,1.6971491059156927,22.725094206298472,13.672426,0.0747,0.1241,35.98,-0.0207,1.0754,100.05894675452649,93.04136989593859,731
0.7,3,0.12,-3.6067216171024903,12.60515943100221,10.153912,-0.2861,-0.3552,24.59,-0.176,0.7937,57.3635464938094,72.27705413278083,732
0.7,3,0.13,-4.413401281817859,12.66023195026828,10.224165,-0.3486,-0.4317,26.52,-0.1925,0.7581,57.195237175861976,75.44430120623585,733
0.7,3,0.14,-2.47625674125124,12.211469041357912,9.696694,-0.2028,-0.2554,26.52,-0.1204,0.8428,54.88491112456312,65.12403622132422,734
0.7,3,0.15,-5.017327666650406,11.303983649881474,9.568858,-0.4439,-0.5243,27.01,-0.2045,0.6464,37.921529379312894,58.66778108030386,735
0.7,4,0.01,-21.459931392568492,28.08817632164528,17.764171,-0.764,-1.208,76.5,-0.2917,0.8034,362.55475754194435,451.2898706810569,736
0.7,4,0.02,-17.223580033714097,27.463175213216772,17.241881,-0.6272,-0.9989,71.82,-0.2619,0.8252,336.1953868416747,407.4135233302861,737
0.7,4,0.03,-10.822183986943354,27.006642685592762,17.059475,-0.4007,-0.6344,63.1,-0.2114,0.8729,307.35781286444626,352.106684746966,738
0.7,4,0.04,-14.064723958408395,18.607573310152688,14.779033,-0.7559,-0.9517,50.81,-0.2883,0.7814,207.85378310358377,266.0103004236693,739
0.7,4,0.05,-12.615713831966104,17.885223937709,14.179677,-0.7054,-0.8897,46.95,-0.2829,0.7744,179.04173193711316,231.2067073851635,740
0.7,4,0.06,-13.830275500955796,16.55201433357209,13.182182,-0.8356,-1.0492,49.09,-0.2878,0.7063,137.54224976003047,194.72934131556988,741
0.7,4,0.07,-13.712079983767774,15.581706463107,12.4884,-0.88,-1.098,47.97,-0.2896,0.6583,109.21463036174313,165.91299283430666,742
0.7,4,0.08,-12.37016995983117,15.236264352529682,12.299521,-0.8119,-1.0057,44.62,-0.2842,0.6658,101.8922120962027,153.04188312058392,743
0.7,4,0.09,-8.661554354710168,14.272805697257773,11.289016,-0.6069,-0.7673,35.05,-0.2639,0.7081,86.89952123183438,122.71436106361213,744
0.7,4,0.1,-9.404362787752985,13.8460992509025,11.04711,-0.6792,-0.8513,37.74,-0.2614,0.6592,75.20363830502227,114.08993205438185,745
0.7,4,0.11,-9.235959520839645,13.341470596241104,10.866552,-0.6923,-0.8499,38.31,-0.252,0.6364,66.84714836339246,105.03710796940402,746
0.7,4,0.12,-6.404480778136132,12.909998952631774,10.463403,-0.4961,-0.6121,30.48,-0.2299,0.7041,63.02094715199892,89.50296687746658,747
0.7,4,0.13,-3.1155207019859743,12.324933346262657,9.843522,-0.2528,-0.3165,24.59,-0.1555,0.8113,55.391737590772635,68.27416842993688,748
0.7,4,0.14,-3.215921888957939,11.061789954590845,9.154914,-0.2907,-0.3513,24.59,-0.1537,0.7639,43.033465609142674,56.33104738808781,749
0.7,4,0.15,-2.9173106339247066,10.963213410375129,9.093805,-0.2661,-0.3208,26.52,-0.1313,0.7744,41.41677191339526,53.479619852083935,750
0.7,5,0.01,-24.519612498448804,20.986806890149364,15.781252,-1.1683,-1.5537,66.62,-0.3522,0.7624,325.3609738926629,426.74762557275676,751
0.7,5,0.02,-19.80946470312622,19.928884698665456,15.100532,-0.994,-1.3118,59.14,-0.3315,0.7791,288.85212740545114,370.7626917731398,752
0.7,5,0.03,-16.433859088699975,19.466505110865363,14.627745,-0.8442,-1.1235,52.77,-0.3176,0.7941,262.1399060151921,330.09260907243566,753
0.7,5,0.04,-14.720935020008156,19.507151109218665,14.680083,-0.7546,-1.0028,48.89,-0.3135,0.7944,235.17582925561902,296.0457272351765,754
0.7,5,0.05,-13.999622957617847,20.238944889522053,15.681344,-0.6917,-0.8928,48.16,-0.3086,0.7932,221.99250690211275,279.87983675067545,755
0.7,5,0.06,-14.601905194721688,21.46198645355637,16.911844,-0.6804,-0.8634,48.08,-0.3245,0.7824,217.052432479076,277.43015157788545,756
0.7,5,0.07,-14.745356619661637,20.454942134311576,16.402606,-0.7209,-0.899,47.14,-0.3298,0.7473,180.29295115771367,241.26383051361614,757
0.7,5,0.08,-10.02271810394583,19.83392886366239,15.747497,-0.5053,-0.6365,35.39,-0.3206,0.8006,166.34767020095268,207.79081410695085,758
0.7,5,0.09,-12.074030310979202,24.54847244370442,20.545534,-0.4918,-0.5877,40.42,-0.3536,0.7481,148.23352166107387,198.15867874059893,759
0.7,5,0.1,-13.967545373098215,24.240310562618326,20.432332,-0.5762,-0.6836,44.74,-0.354,0.6853,125.76112979525904,183.5158213776731,760
0.7,5,0.11,-13.582137585610587,24.046792480506337,20.309876,-0.5648,-0.6687,45.71,-0.3385,0.673,115.59128175750058,171.75234272657295,761
0.7,5,0.12,-9.587663121432294,23.691254438705098,19.995958,-0.4047,-0.4795,35.73,-0.3345,0.7291,106.72389271243694,146.3681187939149,762
0.7,5,0.13,-1.9320968948773214,13.919703030971009,10.7624,-0.1388,-0.1795,28.07,-0.1027,0.9146,85.56389044349785,93.55295776279216,763
0.7,5,0.14,1.2947832496802896,13.254222751412046,9.974618,0.0977,0.1298,25.23,0.0157,1.0705,81.33850433152939,75.98467835467676,764
0.7,5,0.15,-0.059066395483670445,12.551657933806625,9.795989,-0.0047,-0.006,25.23,-0.0343,0.9965,70.31118328153713,70.55541813905293,765
0.7,6,0.01,-26.77827447917632,21.239663500129968,16.128485,-1.2608,-1.6603,70.01,-0.3602,0.7451,323.6116535746863,434.3376932862011,766
0.7,6,0.02,-25.775929411061682,20.9932113672097,16.134016,-1.2278,-1.5976,68.69,-0.3557,0.7451,311.5100749857422,418.09149739179895,767
0.7,6,0.03,-21.120035704598322,20.739802699383326,15.807602,-1.0183,-1.3361,61.42,-0.3384,0.77,292.3796339227569,379.7093053679611,768
0.7,6,0.04,-17.719481728789983,18.746301276490836,14.51276,-0.9452,-1.221,55.49,-0.3193,0.7629,235.81281109787744,309.08146173835036,769
0.7,6,0.05,-17.5625059504609,21.001981586222527,16.879467,-0.8362,-1.0405,54.74,-0.3286,0.7517,219.89452809851028,292.51409635398755,770
0.7,6,0.06,-15.131563758632325,19.75295700153103,15.756058,-0.766,-0.9604,49.32,-0.3193,0.7509,188.64496037949417,251.2127756036802,771
0.7,6,0.07,-11.811367431058951,19.650430062365942,15.504578,-0.6011,-0.7618,41.6,-0.3097,0.7925,186.4767791433317,235.3158460606469,772
0.7,6,0.08,-11.659092746570417,19.621366644940284,15.615415,-0.5942,-0.7466,39.5,-0.3227,0.7864,177.51795852833388,225.72738171058143,773
0.7,6,0.09,-10.953973844205194,18.305729489626472,14.663989,-0.5984,-0.747,37.06,-0.3213,0.7543,139.02197537699803,184.31578785978297,774
0.7,6,0.1,-10.72229284751262,18.002172980705446,14.478276,-0.5956,-0.7406,36.66,-0.3179,0.736,123.60165510796372,167.9374850568056,775
0.7,6,0.11,-8.698444667536855,17.197518730486212,13.708638,-0.5058,-0.6345,30.71,-0.3164,0.7558,111.2919475583859,147.25932590589937,776
0.7,6,0.12,-9.86689529606008,16.646086998219044,13.699371,-0.5927,-0.7202,33.92,-0.315,0.6897,90.68646520668922,131.4852941689694,777
0.7,6,0.13,-8.872447209653833,16.373162860867822,13.411139,-0.5419,-0.6616,31.04,-0.3142,0.7,85.6044450982678,122.29131014770947,778
0.7,6,0.14,0.7552517072722007,13.187644233702486,9.918544,0.0573,0.0761,28.07,-0.0048,1.0418,77.90936229504949,74.78645642609064,779
0.7,6,0.15,0.9280240855534222,12.297546407492147,9.496703,0.0755,0.0977,25.23,0.0059,1.0631,64.63747749385728,60.800171552799085,780
0.7,7,0.01,-34.41367623279321,19.784400927884484,15.513864,-1.7394,-2.2183,77.48,-0.3939,0.6696,288.4134363922748,430.71125637072925,781
0.7,7,0.02,-26.982786176228824,19.63959868608674,15.149355,-1.3739,-1.7811,69.78,-0.3601,0.7185,284.7520993009911,396.32377864873087,782
0.7,7,0.03,-26.255534885585895,20.998749314406098,17.085962,-1.2503,-1.5367,68.42,-0.3627,0.7142,271.34499039863607,379.9095433779238,783
0.7,7,0.04,-21.333633606055088,20.44895759668496,16.666048,-1.0433,-1.2801,60.82,-0.3442,0.7242,231.6186883403074,319.83157015582094,784
0.7,7,0.05,-16.40925269206,19.462276103874505,15.760968,-0.8431,-1.0411,50.5,-0.3322,0.7562,210.46918901550197,278.3201465755279,785
0.7,7,0.06,-11.45128109993916,19.605447202264052,15.485016,-0.5841,-0.7395,39.46,-0.3183,0.8127,205.46376057234772,252.8138990887628,786
0.7,7,0.07,-10.873055921656578,19.386815303384257,15.213944,-0.5608,-0.7147,38.46,-0.3124,0.8042,184.62865172895354,229.58787502405733,787
0.7,7,0.08,-9.923229676667763,18.904211986838842,14.893874,-0.5249,-0.6663,37.3,-0.2974,0.7999,164.07437843277955,205.1061455878899,788
0.7,7,0.09,-7.889568924870876,18.03247708035456,14.356783,-0.4375,-0.5495,33.41,-0.2729,0.8097,138.7948613776218,171.41760272569897,789
0.7,7,0.1,-5.671311308811631,17.4112055327346,13.694138,-0.3257,-0.4141,28.36,-0.2459,0.8464,129.17192632659663,152.62234848446056,790
0.7,7,0.11,-9.166823617614476,23.90216030502796,20.077609,-0.3835,-0.4566,34.82,-0.3339,0.7693,126.3839002184127,164.28798835156462,791
0.7,7,0.12,-9.34708264839922,23.733429340922214,19.985654,-0.3938,-0.4677,35.15,-0.3342,0.7509,116.47622210120548,155.12566702038006,792
0.7,7,0.13,-0.2610610348137399,13.445778557100125,10.250034,-0.0194,-0.0255,28.07,-0.042,0.9877,86.87416257107607,87.95362923090113,793
0.7,7,0.14,0.9449536251643933,13.050754791128655,9.775839,0.0724,0.0967,28.07,0.0026,1.0498,82.37781882203662,78.47051057830132,794
0.7,7,0.15,-0.2125119719696169,12.612497145927867,9.711626,-0.0168,-0.0219,28.07,-0.0365,0.9875,69.55997475047741,70.43869488854224,795
0.7,8,0.01,-20.425886624785022,19.195990210740373,14.113219,-1.0641,-1.4473,60.36,-0.3309,0.7831,304.879146737069,389.3385668284421,796
0.7,8,0.02,-16.93219981074042,18.451190774059935,13.681106,-0.9177,-1.2376,54.65,-0.3113,0.8036,286.49696013055086,356.51026252258066,797
0.7,8,0.03,-21.567357085654795,21.025399596615685,16.671493,-1.0258,-1.2937,61.21,-0.3465,0.7521,270.54604547218884,359.72535532636465,798
0.7,8,0.04,-20.028480692863337,20.37511825180754,16.332522,-0.983,-1.2263,58.57,-0.3394,0.75,248.41713214693306,331.2333102499632,799
0.7,8,0.05,-15.729346558248238,19.322348328780457,15.245662,-0.814,-1.0317,49.8,-0.3248,0.7728,221.20216966349116,286.24176932100966,800
0.7,8,0.06,-12.549862807381029,19.012409992022757,15.008744,-0.6601,-0.8362,41.4,-0.3241,0.7958,202.25559250508542,254.14827919274825,801
0.7,8,0.07,-11.379633325023207,18.31646218349453,14.522226,-0.6213,-0.7836,39.48,-0.3111,0.788,174.8908118424222,221.94469249589116,802
0.7,8,0.08,-10.20776540992775,18.048687625945835,14.264297,-0.5656,-0.7156,36.99,-0.3029,0.7898,158.63967258671082,200.84797241665012,803
0.7,8,0.09,-9.693814110296122,17.072403422170133,13.770862,-0.5678,-0.7039,34.98,-0.3028,0.7587,126.04191992068374,166.125071916432,804
0.7,8,0.1,-6.314163681759133,16.5062776319205,13.123594,-0.3825,-0.4811,26.02,-0.2855,0.819,118.09949842494458,144.20806412491686,805
0.7,8,0.11,-7.231516913649657,16.448521790415214,13.11289,-0.4396,-0.5515,28.35,-0.2915,0.7873,110.66118710061153,140.5629356086391,806
0.7,8,0.12,-6.078397406494217,16.296459064449177,12.981927,-0.373,-0.4682,25.23,-0.2846,0.8059,104.32332192484799,129.45701278820903,807
0.7,8,0.13,-4.076680653471282,16.079947925321108,12.766678,-0.2535,-0.3193,25.23,-0.2088,0.8574,101.34220486605268,118.19895582207283,808
0.7,8,0.14,-4.57087719097594,15.977277462263828,12.786296,-0.2861,-0.3575,25.23,-0.2268,0.8347,95.46434005483393,114.36455447148842,809
0.7,8,0.15,-4.644190470176166,22.961484934978106,19.221209,-0.2023,-0.2416,31.81,-0.2304,0.8413,101.76559553292836,120.96895454056155,810
0.7,9,0.01,-20.711555961128845,21.389536827476473,15.506206,-0.9683,-1.3357,61.3,-0.3353,0.7975,337.27503339223006,422.9156735172151,811
0.7,9,0.02,-19.021809235878358,21.599834819848237,15.733754,-0.8806,-1.209,59.13,-0.3253,0.8084,331.9487683403259,410.6024398632833,812
0.7,9,0.03,-15.632458607308742,21.74078647461065,16.199057,-0.719,-0.965,53.1,-0.3106,0.8279,311.01955957896206,375.6585352488655,813
0.7,9,0.04,-15.260892640483664,19.17896730442181,14.624726,-0.7957,-1.0435,50.73,-0.3104,0.7992,251.13236742322488,314.2349473096692,814
0.7,9,0.05,-10.281532845112523,18.087865566645775,13.948684,-0.5684,-0.7371,41.14,-0.2737,0.8376,219.20568034002432,261.71900265989433,815
0.7,9,0.06,-9.810733402423429,19.68197955157251,15.470639,-0.4985,-0.6342,36.9,-0.3016,0.8425,217.0051223397019,257.5717263290876,816
0.7,9,0.07,-12.497309577947936,19.58280564356641,15.467991,-0.6382,-0.8079,44.48,-0.3028,0.7972,203.1133800736865,254.78876332853466,817
0.7,9,0.08,-12.675280162894136,19.281817355299296,15.36956,-0.6574,-0.8247,42.26,-0.3212,0.7829,189.03461490168837,241.44589240063948,818
0.7,9,0.09,-7.938418928364034,18.812942169141003,14.875265,-0.422,-0.5337,31.8,-0.2924,0.8378,169.60681773070687,202.43154996624386,819
0.7,9,0.1,-9.945249296548212,18.23624364256679,14.647047,-0.5454,-0.679,36.96,-0.2978,0.7722,139.39331987339597,180.5161364091231,820
0.7,9,0.11,-8.800856810515329,17.49591696430327,14.231996,-0.503,-0.6184,33.54,-0.294,0.7671,119.8454723135296,156.2363167443112,821
0.7,9,0.12,-7.231398122113032,17.044137985420146,13.742163,-0.4243,-0.5262,28.8,-0.2903,0.7943,115.47168599401725,145.37294330846876,822
0.7,9,0.13,-7.604755670204373,17.548178415337496,14.283625,-0.4334,-0.5324,32.93,-0.2669,0.7843,114.32822531847688,145.77328646273466,823
0.7,9,0.14,-7.550221001173623,17.35452253282844,14.213197,-0.4351,-0.5312,32.59,-0.2673,0.7746,107.28773690989928,138.50730152586326,824
0.7,9,0.15,-7.165193725388449,17.23185343842499,14.136073,-0.4158,-0.5069,32.59,-0.2559,0.7723,100.50856367711046,130.136071065423,825
0.7,10,0.01,-14.031834482226275,20.364906000210585,14.668315,-0.689,-0.9566,52.5,-0.2834,0.8545,340.81906361156314,398.8395855579115,826
0.7,10,0.02,-10.23915239412113,20.965544715829765,15.533304,-0.4884,-0.6592,47.4,-0.2472,0.8833,320.5852369893713,362.9233195079198,827
0.7,10,0.03,-8.163027351299926,20.7912385059653,15.375528,-0.3926,-0.5309,37.34,-0.2633,0.9015,308.7623790090829,342.51584924739456,828
0.7,10,0.04,-8.162432748720812,20.657337325137647,15.43475,-0.3951,-0.5288,35.04,-0.2799,0.8967,292.9888429854701,326.7398545893078,829
0.7,10,0.05,-4.988071053360818,21.4754226294862,15.20271,-0.2323,-0.3281,29.85,-0.2356,0.9317,281.2386315004045,301.8639094273964,830
0.7,10,0.06,-10.588889675993048,20.886663788485734,16.382532,-0.507,-0.6464,38.1,-0.3158,0.8457,239.9025284142309,283.6867468363926,831
0.7,10,0.07,-16.118867775969687,20.899392130591536,16.534562,-0.7713,-0.9749,51.07,-0.3284,0.7634,215.02774589319412,281.6779848716085,832
0.7,10,0.08,-14.378420105762435,20.378278058980133,16.126207,-0.7056,-0.8916,48.34,-0.3148,0.7665,195.14310697828046,254.5967329711553,833
0.7,10,0.09,-13.822901928124729,20.56758204259693,16.413532,-0.6721,-0.8422,47.36,-0.3121,0.7664,187.5200528688781,244.67665528596535,834
0.7,10,0.1,-10.715725477682534,20.19863793531419,16.074228,-0.5305,-0.6666,38.62,-0.3114,0.7976,174.6347232157442,218.94339761155845,835
0.7,10,0.11,-11.057328527748043,19.800569766242276,15.818296,-0.5584,-0.699,39.98,-0.3065,0.7731,155.8093309319354,201.5305068284174,836
0.7,10,0.12,-6.751438474929966,19.162967124571175,15.043199,-0.3523,-0.4488,32.63,-0.2535,0.845,152.18361963622974,180.10028190161472,837
0.7,10,0.13,-6.761760715697355,18.334463833473922,14.845418,-0.3688,-0.4555,32.63,-0.2498,0.8257,132.4585968926075,160.41794080434022,838
0.7,10,0.14,-5.305904032020453,18.009091021647965,14.574337,-0.2946,-0.3641,32.35,-0.2086,0.8495,123.83877769102143,145.77826975993142,839
0.7,10,0.15,-7.005818061634401,17.69680431081022,14.531494,-0.3959,-0.4821,32.35,-0.2556,0.7921,110.38916184929421,139.35766351684603,840
